sample_type,label,max_drawdown
random_same_length,MR_2003_028,-0.005656100290126975
random_same_length,MR_2003_028,-0.05566614382830304
random_same_length,MR_2003_028,-0.023167753743008168
random_same_length,MR_2003_028,-0.2567927817906899
random_same_length,MR_2003_028,-0.013956277330703482
random_same_length,MR_2003_028,-0.01479100810740086
random_same_length,MR_2003_028,-0.024564342132025296
random_same_length,MR_2003_028,-0.024753015810120127
random_same_length,MR_2003_028,-0.002690583513671685
random_same_length,MR_2003_028,-0.07794650180721518
random_same_length,MR_2003_028,-0.10227636321041289
random_same_length,MR_2003_028,-0.0030228605633046968
random_same_length,MR_2003_028,-0.017273744214444053
mercury_retrograde,MR_2003_029,-0.003093804716710058
random_same_length,MR_2003_029,-0.05198852866366488
random_same_length,MR_2003_029,-0.015593015486239259
random_same_length,MR_2003_029,-0.06824996542737549
random_same_length,MR_2003_029,-0.050116171166054935
random_same_length,MR_2003_029,-0.02077788695478977
random_same_length,MR_2003_029,-0.04153733248178271
random_same_length,MR_2003_029,-0.01212918684784503
random_same_length,MR_2003_029,-0.05149606696688258
random_same_length,MR_2003_029,-0.008907128227709782
random_same_length,MR_2003_029,-0.007245561388722899
random_same_length,MR_2003_029,-0.010852972899597413
random_same_length,MR_2003_029,-0.05101557164478776
random_same_length,MR_2003_029,-0.0235042976526032
random_same_length,MR_2003_029,-0.026275674698055917
random_same_length,MR_2003_029,-0.006330626076692436
random_same_length,MR_2003_029,-0.00784800856678991
random_same_length,MR_2003_029,-0.01979155193373494
random_same_length,MR_2003_029,-0.055173932052605346
random_same_length,MR_2003_029,-0.016021581390292527
random_same_length,MR_2003_029,-0.009234461884286893
mercury_retrograde,MR_2004_030,-0.03309457209194544
random_same_length,MR_2004_030,-0.05193178113356678
random_same_length,MR_2004_030,-0.014824039911984
random_same_length,MR_2004_030,-0.023975547977930334
random_same_length,MR_2004_030,-0.03166933629499635
random_same_length,MR_2004_030,-0.025325355950978734
random_same_length,MR_2004_030,-0.01641946281560769
random_same_length,MR_2004_030,-0.007623328862214396
random_same_length,MR_2004_030,-0.007301477592359662
random_same_length,MR_2004_030,-0.021383406163756224
random_same_length,MR_2004_030,-0.02084526022982036
random_same_length,MR_2004_030,-0.03007632395231863
random_same_length,MR_2004_030,-0.020034377014737315
random_same_length,MR_2004_030,-0.18350423943764038
random_same_length,MR_2004_030,-0.006922279936861564
random_same_length,MR_2004_030,-0.02694859529013005
random_same_length,MR_2004_030,-0.12755782942204108
random_same_length,MR_2004_030,-0.028146085065056226
random_same_length,MR_2004_030,-0.028877697476282327
random_same_length,MR_2004_030,-0.011744702428869158
random_same_length,MR_2004_030,-0.008907128227709782
mercury_retrograde,MR_2004_031,-0.011675195100984137
random_same_length,MR_2004_031,-0.008988392160571124
random_same_length,MR_2004_031,-0.04186280766140382
random_same_length,MR_2004_031,-0.036670805943343154
random_same_length,MR_2004_031,-0.02859255693275997
random_same_length,MR_2004_031,-0.01912643951129467
random_same_length,MR_2004_031,-0.05198852866366488
random_same_length,MR_2004_031,-0.021630229836194337
random_same_length,MR_2004_031,-0.0274830670741828
random_same_length,MR_2004_031,-0.0547379853720531
random_same_length,MR_2004_031,-0.011695818978382344
random_same_length,MR_2004_031,-0.026809287349110256
random_same_length,MR_2004_031,-0.05187491409803335
random_same_length,MR_2004_031,-0.05985739946907853
random_same_length,MR_2004_031,-0.013547394818159253
random_same_length,MR_2004_031,-0.05336627943178951
random_same_length,MR_2004_031,-0.033688232734763734
random_same_length,MR_2004_031,-0.05149606696688258
random_same_length,MR_2004_031,-0.02845764936856876
random_same_length,MR_2004_031,-0.04760777539914485
random_same_length,MR_2004_031,-0.046733034675477514
mercury_retrograde,MR_2004_032,-0.011837182884106623
random_same_length,MR_2004_032,-0.020470054701215656
random_same_length,MR_2004_032,-0.011243374932648043
random_same_length,MR_2004_032,-0.03800112630708408
random_same_length,MR_2004_032,-0.0494260442027451
random_same_length,MR_2004_032,-0.018276154170531522
random_same_length,MR_2004_032,-0.05576189035297585
random_same_length,MR_2004_032,-0.01633537604017299
random_same_length,MR_2004_032,-0.031073376228997973
random_same_length,MR_2004_032,-0.010156178504571178
random_same_length,MR_2004_032,-0.011490451894459963
random_same_length,MR_2004_032,-0.09550627696181202
random_same_length,MR_2004_032,-0.04503250162766903
random_same_length,MR_2004_032,-0.0295942806915922
random_same_length,MR_2004_032,-0.017161067548572606
random_same_length,MR_2004_032,-0.04887232143275677
random_same_length,MR_2004_032,-0.05336627943178951
random_same_length,MR_2004_032,-0.05956127756907337
random_same_length,MR_2004_032,-0.02919509685304522
random_same_length,MR_2004_032,-0.0030228605633046968
random_same_length,MR_2004_032,-0.010852972899597413
mercury_retrograde,MR_2005_033,-0.015560360446571608
random_same_length,MR_2005_033,-0.09032065062760553
random_same_length,MR_2005_033,-0.05140181294095392
random_same_length,MR_2005_033,-0.03479311324723777
random_same_length,MR_2005_033,-0.07143865421035511
random_same_length,MR_2005_033,-0.0041558153080796245
random_same_length,MR_2005_033,-0.030916976507557203
random_same_length,MR_2005_033,-0.05619264509000199
random_same_length,MR_2005_033,-0.02004472508361621
random_same_length,MR_2005_033,-0.020288612715960386
random_same_length,MR_2005_033,-0.007946012253681412
random_same_length,MR_2005_033,-0.08347018676590878
random_same_length,MR_2005_033,-0.03133417763098534
random_same_length,MR_2005_033,-0.018113470915933294
random_same_length,MR_2005_033,-0.2601043851078366
random_same_length,MR_2005_033,-0.057631774022559146
random_same_length,MR_2005_033,-0.07109312462694073
random_same_length,MR_2005_033,-0.02475673039503723
random_same_length,MR_2005_033,-0.002948426995476483
random_same_length,MR_2005_033,-0.030173483971249415
random_same_length,MR_2005_033,-0.02327394234061797
mercury_retrograde,MR_2005_034,-0.020641965266867568
random_same_length,MR_2005_034,-0.0599805203421967
random_same_length,MR_2005_034,-0.003524487622672101
random_same_length,MR_2005_034,-0.03177869701916469
random_same_length,MR_2005_034,-0.026614217054622524
random_same_length,MR_2005_034,-0.027157022127330843
random_same_length,MR_2005_034,-0.01926421486023222
random_same_length,MR_2005_034,-0.015877250249970554
random_same_length,MR_2005_034,-0.030560141808210095
random_same_length,MR_2005_034,-0.05930615303847819
random_same_length,MR_2005_034,-0.03666264256401586
random_same_length,MR_2005_034,-0.021853501894386507
random_same_length,MR_2005_034,-0.03977475384036655
random_same_length,MR_2005_034,-0.049451481498734906
random_same_length,MR_2005_034,-0.0505388605858893
random_same_length,MR_2005_034,-0.010944667736138669
random_same_length,MR_2005_034,-0.004616814248272094
random_same_length,MR_2005_034,-0.011149947134073246
random_same_length,MR_2005_034,-0.02252519051831048
random_same_length,MR_2005_034,-0.055173932052605346
random_same_length,MR_2005_034,-0.01911191118539224
mercury_retrograde,MR_2005_035,-0.014799936551350257
random_same_length,MR_2005_035,-0.007550806889900619
random_same_length,MR_2005_035,-0.0226005633435441
random_same_length,MR_2005_035,-0.020288612715960386
random_same_length,MR_2005_035,-0.01739421813759956
random_same_length,MR_2005_035,-0.06388746502161247
random_same_length,MR_2005_035,-0.01770582037552626
random_same_length,MR_2005_035,-0.017007951124144216
random_same_length,MR_2005_035,-0.03768874566129976
random_same_length,MR_2005_035,-0.054775641092050575
random_same_length,MR_2005_035,-0.012503712568661784
random_same_length,MR_2005_035,-0.0424139919067682
random_same_length,MR_2005_035,-0.019162024044093506
random_same_length,MR_2005_035,-0.01137419991369426
random_same_length,MR_2005_035,-0.008932805548120926
random_same_length,MR_2005_035,-0.03903431139608626
random_same_length,MR_2005_035,-0.03844463868784076
random_same_length,MR_2005_035,-0.01994806886902112
random_same_length,MR_2005_035,-0.004289562412875814
random_same_length,MR_2005_035,-0.008366263365449322
random_same_length,MR_2005_035,-0.0505388605858893
mercury_retrograde,MR_2006_036,-0.007664960436986057
random_same_length,MR_2006_036,-0.02090774493578873
random_same_length,MR_2006_036,-0.008988392160571124
random_same_length,MR_2006_036,-0.10537799292042893
random_same_length,MR_2006_036,-0.06287690053123285
random_same_length,MR_2006_036,-0.04962333099394811
random_same_length,MR_2006_036,-0.02213858436848437
random_same_length,MR_2006_036,-0.008463754031789561
random_same_length,MR_2006_036,-0.011501333434131178
random_same_length,MR_2006_036,-0.017233475202623416
random_same_length,MR_2006_036,-0.03258519115305114
random_same_length,MR_2006_036,-0.006949136206181761
random_same_length,MR_2006_036,-0.02398157220978303
random_same_length,MR_2006_036,-0.007013043156751109
random_same_length,MR_2006_036,-0.1157374046271723
random_same_length,MR_2006_036,-0.030677935532136158
random_same_length,MR_2006_036,-0.025825839389640448
random_same_length,MR_2006_036,-0.003550567117658776
random_same_length,MR_2006_036,-0.047477841043489066
random_same_length,MR_2006_036,-0.06339549489895657
random_same_length,MR_2006_036,-0.007063723409320266
mercury_retrograde,MR_2006_037,-0.031073376228997973
random_same_length,MR_2006_037,-0.06299542303293781
random_same_length,MR_2006_037,-0.01137419991369426
random_same_length,MR_2006_037,-0.02084526022982036
random_same_length,MR_2006_037,-0.04304804926741379
random_same_length,MR_2006_037,-0.033181416266363395
random_same_length,MR_2006_037,-0.04227817267141487
random_same_length,MR_2006_037,-0.022314338384895493
random_same_length,MR_2006_037,-0.03962895899397534
random_same_length,MR_2006_037,-0.07322062527740292
random_same_length,MR_2006_037,-0.11242857263856199
random_same_length,MR_2006_037,-0.01147085892168509
random_same_length,MR_2006_037,-0.036675884678116666
random_same_length,MR_2006_037,-0.008083839306732843
random_same_length,MR_2006_037,-0.006067494393846573
random_same_length,MR_2006_037,-0.03621843523916568
random_same_length,MR_2006_037,-0.07803799650478838
random_same_length,MR_2006_037,-0.007822522870119086
random_same_length,MR_2006_037,-0.021586593129171328
random_same_length,MR_2006_037,-0.036670805943343154
random_same_length,MR_2006_037,-0.04730692459694963
mercury_retrograde,MR_2006_038,-0.0098987569546789
random_same_length,MR_2006_038,-0.007969132154236114
random_same_length,MR_2006_038,-0.03790194688288351
random_same_length,MR_2006_038,-0.009354426551109074
random_same_length,MR_2006_038,-0.0189911237283914
random_same_length,MR_2006_038,-0.019162024044093506
random_same_length,MR_2006_038,-0.050092399407264065
random_same_length,MR_2006_038,-0.05304829262904187
random_same_length,MR_2006_038,-0.011679131891330519
random_same_length,MR_2006_038,-0.01056488672235878
random_same_length,MR_2006_038,-0.009788005091489027
random_same_length,MR_2006_038,-0.026187496220164364
random_same_length,MR_2006_038,-0.045361489038858505
random_same_length,MR_2006_038,-0.01833731373889924
random_same_length,MR_2006_038,-0.01911191118539224
random_same_length,MR_2006_038,-0.04081295919400363
random_same_length,MR_2006_038,-0.2062418209590614
random_same_length,MR_2006_038,-0.08539393692960273
random_same_length,MR_2006_038,-0.00625048752677404
random_same_length,MR_2006_038,-0.049329871695442784
random_same_length,MR_2006_038,-0.01147085892168509
mercury_retrograde,MR_2007_039,-0.05861562496262873
random_same_length,MR_2007_039,-0.03844444297181482
random_same_length,MR_2007_039,-0.05346339857232385
random_same_length,MR_2007_039,-0.011547118478160368
random_same_length,MR_2007_039,-0.01911191118539224
random_same_length,MR_2007_039,-0.007411564967775841
random_same_length,MR_2007_039,-0.013675504972140873
random_same_length,MR_2007_039,-0.019653486300597045
random_same_length,MR_2007_039,-0.05083328699126488
random_same_length,MR_2007_039,-0.04288813647717227
random_same_length,MR_2007_039,-0.017839079110279044
random_same_length,MR_2007_039,-0.01645642667345404
random_same_length,MR_2007_039,-0.015567283563270418
random_same_length,MR_2007_039,-0.010812735946285956
random_same_length,MR_2007_039,-0.012676719349457133
random_same_length,MR_2007_039,-0.028768596622478992
random_same_length,MR_2007_039,-0.011466971013860516
random_same_length,MR_2007_039,-0.027256683589439556
random_same_length,MR_2007_039,-0.1000384271479785
random_same_length,MR_2007_039,-0.02590693531808208
random_same_length,MR_2007_039,-0.017733277845877526
mercury_retrograde,MR_2007_040,-0.02660881386366043
random_same_length,MR_2007_040,-0.03230278795045982
random_same_length,MR_2007_040,-0.030751753854022623
random_same_length,MR_2007_040,-0.020438092707149136
random_same_length,MR_2007_040,-0.020438092707149136
random_same_length,MR_2007_040,-0.011243374932648043
random_same_length,MR_2007_040,-0.04002640905540178
random_same_length,MR_2007_040,-0.03230611647326431
random_same_length,MR_2007_040,-0.05336627943178951
random_same_length,MR_2007_040,-0.01029366982709512
random_same_length,MR_2007_040,-0.014301668210778717
random_same_length,MR_2007_040,-0.0505388605858893
random_same_length,MR_2007_040,-0.054426862680349686
random_same_length,MR_2007_040,-0.01724398699465124
random_same_length,MR_2007_040,-0.01912643951129467
random_same_length,MR_2007_040,-0.0461568024228135
random_same_length,MR_2007_040,-0.02817727160314254
random_same_length,MR_2007_040,-0.014025742081176018
random_same_length,MR_2007_040,-0.028991229636487592
random_same_length,MR_2007_040,-0.012003029190539971
random_same_length,MR_2007_040,-0.21026062216819486
mercury_retrograde,MR_2007_041,-0.031045164858100827
random_same_length,MR_2007_041,-0.009515462062967828
random_same_length,MR_2007_041,-0.02434321296950326
random_same_length,MR_2007_041,-0.026942745622291042
random_same_length,MR_2007_041,-0.03653460722976831
random_same_length,MR_2007_041,-0.036670805943343154
random_same_length,MR_2007_041,-0.013675504972140873
random_same_length,MR_2007_041,-0.01029366982709512
random_same_length,MR_2007_041,-0.005170034191427142
random_same_length,MR_2007_041,-0.006572828751212234
random_same_length,MR_2007_041,-0.037649189334892585
random_same_length,MR_2007_041,-0.01596146988838787
random_same_length,MR_2007_041,-0.019480089347185148
random_same_length,MR_2007_041,-0.03855849526654409
random_same_length,MR_2007_041,-0.010344584102318533
random_same_length,MR_2007_041,-0.034143085356696634
random_same_length,MR_2007_041,-0.021383406163756224
random_same_length,MR_2007_041,-0.015593015486239259
random_same_length,MR_2007_041,-0.024000225413476572
random_same_length,MR_2007_041,-0.0377061505305617
random_same_length,MR_2007_041,-0.008707517542448917
mercury_retrograde,MR_2008_042,-0.0494260442027451
random_same_length,MR_2008_042,-0.009464194742079601
random_same_length,MR_2008_042,-0.0377061505305617
random_same_length,MR_2008_042,-0.050896877122941886
random_same_length,MR_2008_042,-0.012492897726459007
random_same_length,MR_2008_042,-0.01183402645755216
random_same_length,MR_2008_042,-0.03903431139608626
random_same_length,MR_2008_042,-0.023167753743008168
random_same_length,MR_2008_042,-0.024085039183901924
random_same_length,MR_2008_042,-0.0845981198535265
random_same_length,MR_2008_042,-0.023934766241017202
random_same_length,MR_2008_042,-0.08508579100701641
random_same_length,MR_2008_042,-0.0951268042830955
random_same_length,MR_2008_042,-0.054426862680349686
random_same_length,MR_2008_042,-0.006926608018497427
random_same_length,MR_2008_042,-0.013533786415900972
random_same_length,MR_2008_042,-0.04547443585842015
random_same_length,MR_2008_042,-0.03701298803768993
random_same_length,MR_2008_042,-0.06675862271211752
random_same_length,MR_2008_042,-0.015678615300422583
random_same_length,MR_2008_042,-0.010764913083623817
mercury_retrograde,MR_2008_043,-0.06133684136763262
random_same_length,MR_2008_043,-0.02497033479133348
random_same_length,MR_2008_043,-0.028492555436318123
random_same_length,MR_2008_043,-0.018316900753418297
random_same_length,MR_2008_043,-0.038811701806393484
random_same_length,MR_2008_043,-0.007227744847586148
random_same_length,MR_2008_043,-0.007227744847586148
random_same_length,MR_2008_043,-0.021021421793327222
random_same_length,MR_2008_043,-0.03166933629499635
random_same_length,MR_2008_043,-0.08371779301473004
random_same_length,MR_2008_043,-0.01168060658714487
random_same_length,MR_2008_043,-0.01330043475723619
random_same_length,MR_2008_043,-0.047328090718813054
random_same_length,MR_2008_043,-0.08175606927873491
random_same_length,MR_2008_043,-0.0924530290215807
random_same_length,MR_2008_043,-0.02327394234061797
random_same_length,MR_2008_043,-0.017733277845877526
random_same_length,MR_2008_043,-0.1056469795136763
random_same_length,MR_2008_043,-0.019076555835335074
random_same_length,MR_2008_043,-0.032570061457056876
random_same_length,MR_2008_043,-0.02122609272538767
mercury_retrograde,MR_2008_044,-0.25884596484915945
random_same_length,MR_2008_044,-0.014025742081176018
random_same_length,MR_2008_044,-0.016696720631691142
random_same_length,MR_2008_044,-0.012183828060235546
random_same_length,MR_2008_044,-0.019797601899434136
random_same_length,MR_2008_044,-0.013107087279539353
random_same_length,MR_2008_044,-0.005254535631502799
random_same_length,MR_2008_044,-0.07299128438362235
random_same_length,MR_2008_044,-0.004087726727828533
random_same_length,MR_2008_044,-0.09851290883416453
random_same_length,MR_2008_044,-0.03762997168145876
random_same_length,MR_2008_044,-0.04278974468970964
random_same_length,MR_2008_044,-0.017168608004767938
random_same_length,MR_2008_044,-0.07367055539879186
random_same_length,MR_2008_044,-0.03915130244311249
random_same_length,MR_2008_044,-0.019269558866927494
random_same_length,MR_2008_044,-0.015877250249970554
random_same_length,MR_2008_044,-0.03900846392623414
random_same_length,MR_2008_044,-0.009443298138570255
random_same_length,MR_2008_044,-0.022363878081596122
random_same_length,MR_2008_044,-0.06183258548495263
mercury_retrograde,MR_2009_045,-0.07636014292668414
random_same_length,MR_2009_045,-0.01833731373889924
random_same_length,MR_2009_045,-0.017273744214444053
random_same_length,MR_2009_045,-0.05565791042037227
random_same_length,MR_2009_045,-0.025285211102304528
random_same_length,MR_2009_045,-0.039038220257288425
random_same_length,MR_2009_045,-0.003524487622672101
random_same_length,MR_2009_045,-0.009411056951561969
random_same_length,MR_2009_045,-0.017659955093465185
random_same_length,MR_2009_045,-0.020862935110879
random_same_length,MR_2009_045,-0.0189911237283914
random_same_length,MR_2009_045,-0.016130843888965463
random_same_length,MR_2009_045,-0.00976754236835553
random_same_length,MR_2009_045,-0.02278464425831217
random_same_length,MR_2009_045,-0.01330043475723619
random_same_length,MR_2009_045,-0.024460555293484898
random_same_length,MR_2009_045,-0.01687933834361266
random_same_length,MR_2009_045,-0.005122452280258649
random_same_length,MR_2009_045,-0.0021525049536212926
random_same_length,MR_2009_045,-0.05730735489298733
random_same_length,MR_2009_045,-0.008988392160571124
mercury_retrograde,MR_2009_046,-0.04987998295379603
random_same_length,MR_2009_046,-0.012271804335370673
random_same_length,MR_2009_046,-0.024932028015115515
random_same_length,MR_2009_046,-0.02496934847918364
random_same_length,MR_2009_046,-0.110784593234594
random_same_length,MR_2009_046,-0.024964023066834873
random_same_length,MR_2009_046,-0.015414658723588825
random_same_length,MR_2009_046,-0.025271074111842595
random_same_length,MR_2009_046,-0.029959636292900438
random_same_length,MR_2009_046,-0.009891483140586299
random_same_length,MR_2009_046,-0.017049334420920825
random_same_length,MR_2009_046,-0.0041558153080796245
random_same_length,MR_2009_046,-0.07429811121619934
random_same_length,MR_2009_046,-0.017839079110279044
random_same_length,MR_2009_046,-0.01330043475723619
random_same_length,MR_2009_046,-0.006015861156064228
random_same_length,MR_2009_046,-0.028991229636487592
random_same_length,MR_2009_046,-0.004947922948427275
random_same_length,MR_2009_046,-0.05985739946907853
random_same_length,MR_2009_046,-0.024493503698714947
random_same_length,MR_2009_046,-0.049451481498734906
mercury_retrograde,MR_2009_047,-0.025455861398952617
random_same_length,MR_2009_047,-0.08606400455650598
random_same_length,MR_2009_047,-0.013913563363939452
random_same_length,MR_2009_047,-0.09851290883416453
random_same_length,MR_2009_047,-0.08966715342164988
random_same_length,MR_2009_047,-0.024112927399144835
random_same_length,MR_2009_047,-0.008932805548120926
random_same_length,MR_2009_047,-0.025168419658013197
random_same_length,MR_2009_047,-0.01478752373022263
random_same_length,MR_2009_047,-0.018051310585611824
random_same_length,MR_2009_047,-0.028146085065056226
random_same_length,MR_2009_047,-0.07167590425684
random_same_length,MR_2009_047,-0.010061679602712648
random_same_length,MR_2009_047,-0.07885368587083708
random_same_length,MR_2009_047,-0.016365974040577158
random_same_length,MR_2009_047,-0.18142754707281783
random_same_length,MR_2009_047,-0.007136769710032631
random_same_length,MR_2009_047,-0.0475276202516165
random_same_length,MR_2009_047,-0.04618651644259564
random_same_length,MR_2009_047,-0.049825773696962616
random_same_length,MR_2009_047,-0.005122452280258649
mercury_retrograde,MR_2009_048,-0.011243374932648043
random_same_length,MR_2009_048,-0.008221223540790357
random_same_length,MR_2009_048,-0.025325355950978734
random_same_length,MR_2009_048,-0.026730007252896648
random_same_length,MR_2009_048,-0.01705809345274889
random_same_length,MR_2009_048,-0.04962333099394811
random_same_length,MR_2009_048,-0.08539400146993592
random_same_length,MR_2009_048,-0.008572555644746127
random_same_length,MR_2009_048,-0.04132773701092374
random_same_length,MR_2009_048,-0.021796305989561837
random_same_length,MR_2009_048,-0.04194962118841428
random_same_length,MR_2009_048,-0.05193178113356678
random_same_length,MR_2009_048,-0.025228509533732124
random_same_length,MR_2009_048,-0.03977475384036655
random_same_length,MR_2009_048,-0.04883020989954945
random_same_length,MR_2009_048,-0.033181416266363395
random_same_length,MR_2009_048,-0.007378510346287226
random_same_length,MR_2009_048,-0.07038920806449456
random_same_length,MR_2009_048,-0.009354426551109074
random_same_length,MR_2009_048,-0.011296379879250695
random_same_length,MR_2009_048,-0.025271074111842595
mercury_retrograde,MR_2010_049,-0.0874080095403531
random_same_length,MR_2010_049,-0.015165359247206966
random_same_length,MR_2010_049,-0.07112519254449134
random_same_length,MR_2010_049,-0.019019042229993732
random_same_length,MR_2010_049,-0.04058442042819266
random_same_length,MR_2010_049,-0.011547118478160368
random_same_length,MR_2010_049,-0.04915351495658471
random_same_length,MR_2010_049,-0.013182771972194418
random_same_length,MR_2010_049,-0.011837182884106623
random_same_length,MR_2010_049,-0.030677935532136158
random_same_length,MR_2010_049,-0.038811701806393484
random_same_length,MR_2010_049,-0.01328841015271287
random_same_length,MR_2010_049,-0.018051310585611824
random_same_length,MR_2010_049,-0.01618334772503227
random_same_length,MR_2010_049,-0.01705809345274889
random_same_length,MR_2010_049,-0.045361489038858505
random_same_length,MR_2010_049,-0.04686395593198067
random_same_length,MR_2010_049,-0.0505388605858893
random_same_length,MR_2010_049,-0.013913563363939452
random_same_length,MR_2010_049,-0.016056307102287448
random_same_length,MR_2010_049,-0.02213858436848437
mercury_retrograde,MR_2010_050,-0.018868999142593768
random_same_length,MR_2010_050,-0.04765686730377161
random_same_length,MR_2010_050,-0.013244334755284748
random_same_length,MR_2010_050,-0.022363878081596122
random_same_length,MR_2010_050,-0.015195771114281276
random_same_length,MR_2010_050,-0.03610199653218982
random_same_length,MR_2010_050,-0.011584540717172742
random_same_length,MR_2010_050,-0.008988392160571124
random_same_length,MR_2010_050,-0.012003029190539971
random_same_length,MR_2010_050,-0.10661791211137084
random_same_length,MR_2010_050,-0.00689910050906084
random_same_length,MR_2010_050,-0.042293023571854604
random_same_length,MR_2010_050,-0.012037574536708617
random_same_length,MR_2010_050,-0.11635595878676741
random_same_length,MR_2010_050,-0.0461568024228135
random_same_length,MR_2010_050,-0.11177936803036992
random_same_length,MR_2010_050,-0.0055566200056119674
random_same_length,MR_2010_050,-0.032773663222612326
random_same_length,MR_2010_050,-0.007411564967775841
random_same_length,MR_2010_050,-0.04599172914339322
random_same_length,MR_2010_050,-0.017852526697772375
mercury_retrograde,MR_2010_051,-0.005122452280258649
random_same_length,MR_2010_051,-0.03701298803768993
random_same_length,MR_2010_051,-0.10159530548956275
random_same_length,MR_2010_051,-0.0285730987959103
random_same_length,MR_2010_051,-0.05642412447628098
random_same_length,MR_2010_051,-0.049329871695442784
random_same_length,MR_2010_051,-0.008083839306732843
random_same_length,MR_2010_051,-0.017733277845877526
random_same_length,MR_2010_051,-0.015877250249970554
random_same_length,MR_2010_051,-0.0061519780340950625
random_same_length,MR_2010_051,-0.02090774493578873
random_same_length,MR_2010_051,-0.016764487463889255
random_same_length,MR_2010_051,-0.03126485724869488
random_same_length,MR_2010_051,-0.08508579100701641
random_same_length,MR_2010_051,-0.011679131891330519
random_same_length,MR_2010_051,-0.022762345961115593
random_same_length,MR_2010_051,-0.013056469758325195
random_same_length,MR_2010_051,-0.013547394818159253
random_same_length,MR_2010_051,-0.06360574657343754
random_same_length,MR_2010_051,-0.024932028015115515
random_same_length,MR_2010_051,-0.1282079501891431
mercury_retrograde,MR_2011_052,-0.022762345961115593
random_same_length,MR_2011_052,-0.012412263159452208
random_same_length,MR_2011_052,-0.03716124221346051
random_same_length,MR_2011_052,-0.024491108306287646
random_same_length,MR_2011_052,-0.021449400664502738
random_same_length,MR_2011_052,-0.023721455093028143
random_same_length,MR_2011_052,-0.012412263159452208
random_same_length,MR_2011_052,-0.022343403601977396
random_same_length,MR_2011_052,-0.020150954880819083
random_same_length,MR_2011_052,-0.02213858436848437
random_same_length,MR_2011_052,-0.021586593129171328
random_same_length,MR_2011_052,-0.027577934042642416
random_same_length,MR_2011_052,-0.022759048646744606
random_same_length,MR_2011_052,-0.006915771403868898
random_same_length,MR_2011_052,-0.011679131891330519
random_same_length,MR_2011_052,-0.017787745638116026
random_same_length,MR_2011_052,-0.021920248779842444
random_same_length,MR_2011_052,-0.0237986084195716
random_same_length,MR_2011_052,-0.015678615300422583
random_same_length,MR_2011_052,-0.0948589877540803
random_same_length,MR_2011_052,-0.01479100810740086
mercury_retrograde,MR_2011_053,-0.0672151380201561
random_same_length,MR_2011_053,-0.0025783763780462543
random_same_length,MR_2011_053,-0.011695818978382344
random_same_length,MR_2011_053,-0.10750768675691391
random_same_length,MR_2011_053,-0.014643046235484514
random_same_length,MR_2011_053,-0.0183082438376565
random_same_length,MR_2011_053,-0.015165359247206966
random_same_length,MR_2011_053,-0.19345218185727364
random_same_length,MR_2011_053,-0.01399583929637016
random_same_length,MR_2011_053,-0.04118196051572198
random_same_length,MR_2011_053,-0.05660711966589793
random_same_length,MR_2011_053,-0.005122452280258649
random_same_length,MR_2011_053,-0.03287791444803678
random_same_length,MR_2011_053,-0.01564701936101387
random_same_length,MR_2011_053,-0.02482517373944415
random_same_length,MR_2011_053,-0.011298015055544064
random_same_length,MR_2011_053,-0.054513345742785435
random_same_length,MR_2011_053,-0.09801054961524924
random_same_length,MR_2011_053,-0.02162146111508667
random_same_length,MR_2011_053,-0.018113789643415146
random_same_length,MR_2011_053,-0.03399156490489086
mercury_retrograde,MR_2011_054,-0.03900846392623414
random_same_length,MR_2011_054,-0.01149912825888455
random_same_length,MR_2011_054,-0.003884981383271535
random_same_length,MR_2011_054,-0.05005710403637864
random_same_length,MR_2011_054,-0.002115356985885164
random_same_length,MR_2011_054,-0.01402152728542383
random_same_length,MR_2011_054,-0.053108103970441856
random_same_length,MR_2011_054,-0.01979155193373494
random_same_length,MR_2011_054,-0.030188321854162647
random_same_length,MR_2011_054,-0.021586593129171328
random_same_length,MR_2011_054,-0.017039322892141273
random_same_length,MR_2011_054,-0.012454371867771763
random_same_length,MR_2011_054,-0.035694881088395136
random_same_length,MR_2011_054,-0.008455183586752568
random_same_length,MR_2011_054,-0.020895137050193635
random_same_length,MR_2011_054,-0.03258519115305114
random_same_length,MR_2011_054,-0.03954592369431653
random_same_length,MR_2011_054,-0.006814694227374907
random_same_length,MR_2011_054,-0.025886057902243964
random_same_length,MR_2011_054,-0.0494260442027451
random_same_length,MR_2011_054,-0.021383406163756224
mercury_retrograde,MR_2012_055,-0.014150466211133916
random_same_length,MR_2012_055,-0.030677935532136158
random_same_length,MR_2012_055,-0.012485456268501505
random_same_length,MR_2012_055,-0.035264666893344065
random_same_length,MR_2012_055,-0.04081295919400363
random_same_length,MR_2012_055,-0.03527185569784819
random_same_length,MR_2012_055,-0.01207278294761116
random_same_length,MR_2012_055,-0.07617499190680099
random_same_length,MR_2012_055,-0.025856840246254453
random_same_length,MR_2012_055,-0.02418788889208423
random_same_length,MR_2012_055,-0.02497401142049671
random_same_length,MR_2012_055,-0.015877250249970554
random_same_length,MR_2012_055,-0.07636014292668414
random_same_length,MR_2012_055,-0.0036287033416374515
random_same_length,MR_2012_055,-0.00872667775248992
random_same_length,MR_2012_055,-0.016246454934562005
random_same_length,MR_2012_055,-0.025251202485537583
random_same_length,MR_2012_055,-0.03998541909316389
random_same_length,MR_2012_055,-0.014536556414476376
random_same_length,MR_2012_055,-0.024932028015115515
